date,close,volume,day,macd,macds,macdh,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,rs_14,rsi_14,rsi,close_50_sma,ma50,close_200_sma,ma200,vix,TLT,IEF,SHY,interest_rates,benz_rate
2021-04-12,399.524,56704900.0,0.0,5.881,4.41,1.471,34.397,33.952,33.952,28.294,28.294,45.269,45.269,2.684,72.856,72.856,378.854,378.854,344.77,344.77,16.91,137.45,113.54,86.22,0.07,5.867
2021-04-13,400.708,56551000.0,1.0,6.17,4.762,1.408,29.63,32.511,32.511,29.699,29.699,38.134,38.134,2.826,73.86,73.86,379.708,379.708,345.299,345.299,16.65,138.48,114.01,86.25,0.07,7.292
2021-04-14,399.34,61659900.0,2.0,6.217,5.053,1.164,7.351,24.125,24.125,27.841,27.841,16.691,16.691,2.402,70.609,70.609,380.415,380.415,345.856,345.856,16.99,138.04,113.87,86.25,0.07,7.24
2021-04-15,403.63,60229800.0,3.0,6.525,5.347,1.177,1.956,16.735,16.735,24.139,24.139,1.927,1.927,2.908,74.411,74.411,381.106,381.106,346.414,346.414,16.57,140.35,114.6,86.27,0.07,8.188
2021-04-16,404.979,82037300.0,4.0,6.799,5.638,1.162,-3.365,10.035,10.035,19.438,19.438,-8.77,-8.77,3.079,75.486,75.486,381.817,381.817,346.959,346.959,16.25,139.26,114.29,86.26,0.07,7.444
2021-04-19,402.989,78498500.0,0.0,6.778,5.866,0.912,-19.749,0.107,0.107,12.994,12.994,-25.667,-25.667,2.421,70.768,70.768,382.405,382.405,347.484,347.484,17.29,138.86,114.17,86.25,0.07,7.071
2021-04-20,400.039,81851800.0,1.0,6.449,5.982,0.467,-62.761,-20.849,-20.849,1.713,1.713,-65.973,-65.973,1.805,64.345,64.345,382.905,382.905,347.987,347.987,18.68,139.5,114.51,86.27,0.07,6.762
2021-04-21,403.824,66793000.0,2.0,6.42,6.07,0.35,-45.968,-29.222,-29.222,-8.598,-8.598,-70.469,-70.469,2.156,68.318,68.318,383.425,383.425,348.485,348.485,17.5,139.78,114.57,86.29,0.07,6.577
2021-04-22,400.136,97582800.0,3.0,6.029,6.062,-0.033,-130.534,-62.993,-62.993,-26.73,-26.73,-135.518,-135.518,1.575,61.166,61.166,383.878,383.878,348.98,348.98,18.71,140.39,114.66,86.28,0.07,6.588
2021-04-23,404.474,73209200.0,4.0,6.001,6.05,-0.049,-79.839,-68.608,-68.608,-40.689,-40.689,-124.446,-124.446,1.917,65.713,65.713,384.42,384.42,349.486,349.486,17.33,140.06,114.51,86.26,0.07,7.357
2021-04-26,405.319,52182400.0,0.0,5.977,6.035,-0.058,-68.816,-68.677,-68.677,-50.019,-50.019,-105.995,-105.995,1.988,66.534,66.534,384.967,384.967,350.004,350.004,17.64,139.86,114.39,86.24,0.07,8.026
2021-04-27,405.231,51303100.0,1.0,5.884,6.005,-0.121,-69.957,-69.104,-69.104,-56.38,-56.38,-94.551,-94.551,1.972,66.357,66.357,385.475,385.475,350.507,350.507,17.56,138.64,113.94,86.23,0.07,7.538
2021-04-28,405.115,51238900.0,2.0,5.734,5.951,-0.216,-65.024,-67.744,-67.744,-60.168,-60.168,-82.896,-82.896,1.95,66.105,66.105,385.987,385.987,351.022,351.022,17.28,138.73,114.09,86.25,0.07,7.333
2021-04-29,407.697,78544300.0,3.0,5.758,5.912,-0.154,-28.562,-54.683,-54.683,-58.34,-58.34,-47.37,-47.37,2.218,68.928,68.928,386.549,386.549,351.531,351.531,17.61,138.32,113.89,86.27,0.07,7.833
2021-04-30,405.018,85527000.0,4.0,5.497,5.829,-0.332,-55.007,-54.791,-54.791,-57.157,-57.157,-50.059,-50.059,1.707,63.058,63.058,387.089,387.089,352.012,352.012,18.61,138.64,113.99,86.28,0.07,6.0
2021-05-03,405.891,68128300.0,0.0,5.3,5.723,-0.424,-54.626,-54.736,-54.736,-56.35,-56.35,-51.508,-51.508,1.788,64.131,64.131,387.661,387.661,352.502,352.502,18.31,138.52,114.11,86.26,0.06,7.544
2021-05-04,403.387,101591200.0,1.0,4.885,5.556,-0.671,-80.738,-63.403,-63.403,-58.701,-58.701,-72.808,-72.808,1.43,58.855,58.855,388.24,388.24,352.976,352.976,19.48,139.46,114.26,86.26,0.06,6.846
2021-05-05,403.513,60162200.0,2.0,4.514,5.347,-0.833,-90.128,-72.311,-72.311,-63.238,-63.238,-90.459,-90.459,1.441,59.038,59.038,388.813,388.813,353.438,353.438,19.15,139.69,114.4,86.28,0.06,7.0
2021-05-06,406.736,74321400.0,3.0,4.429,5.164,-0.734,-54.522,-66.382,-66.382,-64.286,-64.286,-70.573,-70.573,1.74,63.5,63.5,389.368,389.368,353.912,353.912,18.39,139.92,114.45,86.28,0.06,7.143
2021-05-07,409.696,67733800.0,4.0,4.549,5.041,-0.492,-17.704,-50.156,-50.156,-59.576,-59.576,-31.316,-31.316,2.035,67.05,67.05,390.165,390.165,354.393,354.393,16.69,139.23,114.49,86.31,0.06,7.0
2021-05-10,405.639,81852400.0,0.0,4.267,4.886,-0.619,-54.09,-51.467,-51.467,-56.873,-56.873,-40.656,-40.656,1.417,58.632,58.632,390.918,390.918,354.871,354.871,19.66,137.82,114.26,86.28,0.06,7.194
2021-05-11,402.019,116888000.0,1.0,3.708,4.65,-0.942,-63.019,-55.318,-55.318,-56.355,-56.355,-53.244,-53.244,1.097,52.32,52.32,391.421,391.421,355.342,355.342,21.84,137.04,114.07,86.27,0.06,6.8
2021-05-12,393.478,134811000.0,2.0,2.547,4.23,-1.683,-55.91,-55.515,-55.515,-56.075,-56.075,-54.396,-54.396,0.697,41.083,41.083,391.812,391.812,355.759,355.759,27.59,135.6,113.52,86.26,0.06,6.167
2021-05-13,398.204,106394000.0,3.0,1.986,3.781,-1.795,-30.795,-47.275,-47.275,-53.141,-53.141,-35.542,-35.542,0.915,47.769,47.769,392.396,392.396,356.209,356.209,23.13,135.81,113.9,86.28,0.06,5.75
2021-05-14,404.319,82201600.0,4.0,2.011,3.427,-1.416,1.695,-30.952,-30.952,-45.745,-45.745,-1.365,-1.365,1.217,54.899,54.899,393.194,393.194,356.671,356.671,18.81,137.08,114.15,86.28,0.06,8.286
2021-05-17,403.29,65129200.0,0.0,1.925,3.127,-1.201,-3.771,-21.891,-21.891,-37.794,-37.794,9.913,9.913,1.154,53.574,53.574,393.838,393.838,357.134,357.134,19.72,136.79,114.04,86.28,0.06,8.0
2021-05-18,399.816,59810200.0,1.0,1.559,2.813,-1.254,-22.234,-22.005,-22.005,-32.531,-32.531,-0.954,-0.954,0.97,49.25,49.25,394.448,394.448,357.566,357.566,21.34,136.44,114.04,86.29,0.06,7.333
2021-05-19,398.767,106467100.0,2.0,1.171,2.485,-1.313,-27.804,-23.938,-23.938,-29.667,-29.667,-12.481,-12.481,0.923,47.991,47.991,394.933,394.933,357.983,357.983,22.18,136.11,113.7,86.26,0.06,5.867
2021-05-20,403.057,78022200.0,3.0,1.196,2.227,-1.031,-5.03,-17.636,-17.636,-25.656,-25.656,-1.594,-1.594,1.139,53.255,53.255,395.456,395.456,358.415,358.415,20.67,137.23,114.17,86.3,0.06,7.0
2021-05-21,402.727,76578700.0,4.0,1.176,2.017,-0.841,-8.962,-14.745,-14.745,-22.019,-22.019,-0.196,-0.196,1.119,52.813,52.813,395.897,395.897,358.835,358.835,20.15,137.67,114.21,86.28,0.06,6.909
2021-05-24,406.833,51376700.0,0.0,1.474,1.908,-0.435,17.358,-4.044,-4.044,-16.027,-16.027,19.924,19.924,1.355,57.543,57.543,396.409,396.409,359.265,359.265,18.4,138.18,114.32,86.3,0.06,6.188
2021-05-25,405.93,57451400.0,1.0,1.618,1.85,-0.232,3.902,-1.395,-1.395,-11.15,-11.15,18.115,18.115,1.284,56.209,56.209,396.858,396.858,359.69,359.69,18.84,139.46,114.74,86.3,0.06,7.125
2021-05-26,406.736,43088600.0,2.0,1.778,1.836,-0.058,9.14,2.117,2.117,-6.728,-6.728,19.806,19.806,1.334,57.163,57.163,397.333,397.333,360.114,360.114,17.36,139.22,114.61,86.32,0.06,6.714
2021-05-27,406.949,56707700.0,3.0,1.899,1.848,0.051,10.522,4.918,4.918,-2.846,-2.846,20.447,20.447,1.349,57.428,57.428,397.786,397.786,360.552,360.552,16.74,138.66,114.41,86.32,0.06,6.667
2021-05-28,407.677,58520200.0,4.0,2.031,1.885,0.146,14.744,8.194,8.194,0.834,0.834,22.913,22.913,1.402,58.373,58.373,398.365,398.365,360.972,360.972,16.76,138.44,114.4,86.32,0.06,7.0
2021-06-01,407.318,54216600.0,1.0,2.082,1.924,0.158,11.433,9.273,9.273,3.647,3.647,20.526,20.526,1.364,57.693,57.693,398.951,398.951,361.392,361.392,17.9,138.21,114.3,86.29,0.08,7.118
2021-06-02,407.959,49097100.0,2.0,2.15,1.969,0.18,-33.587,-5.014,-5.014,0.76,0.76,-16.561,-16.561,1.417,58.619,58.619,399.489,399.489,361.816,361.816,17.48,138.53,114.43,86.3,0.08,7.062
2021-06-03,406.445,58138800.0,3.0,2.057,1.987,0.07,-96.801,-35.609,-35.609,-11.363,-11.363,-84.103,-84.103,1.248,55.524,55.524,400.057,400.057,362.227,362.227,18.04,138.01,114.14,86.27,0.08,7.546
2021-06-04,410.162,55938800.0,4.0,2.258,2.041,0.217,-92.14,-54.453,-54.453,-25.726,-25.726,-111.907,-111.907,1.562,60.972,60.972,400.738,400.738,362.654,362.654,16.42,139.9,114.77,86.3,0.08,6.556
2021-06-07,409.764,51555000.0,0.0,2.358,2.104,0.253,-98.134,-69.013,-69.013,-40.155,-40.155,-126.729,-126.729,1.508,60.123,60.123,401.369,401.369,363.085,363.085,16.42,139.47,114.68,86.29,0.08,7.917
2021-06-08,409.851,47134300.0,1.0,2.416,2.167,0.249,-92.767,-76.931,-76.931,-52.414,-52.414,-125.966,-125.966,1.516,60.254,60.254,401.88,401.88,363.511,363.511,17.07,140.45,115.01,86.31,0.08,6.111
2021-06-09,409.24,48436300.0,2.0,2.385,2.211,0.175,-100.863,-84.908,-84.908,-63.245,-63.245,-128.234,-128.234,1.427,58.8,58.8,402.382,402.382,363.929,363.929,17.89,141.69,115.37,86.29,0.08,7.333
2021-06-10,411.142,51020100.0,3.0,2.486,2.266,0.22,-61.531,-77.116,-77.116,-67.869,-67.869,-95.61,-95.61,1.623,61.882,61.882,402.942,402.942,364.339,364.339,16.1,142.54,115.78,86.32,0.08,7.182
2021-06-11,411.822,45570800.0,4.0,2.591,2.331,0.26,-53.395,-69.209,-69.209,-68.316,-68.316,-70.996,-70.996,1.699,62.949,62.949,403.486,403.486,364.748,364.748,15.65,142.31,115.61,86.3,0.08,5.889
2021-06-14,412.744,42358500.0,0.0,2.717,2.408,0.309,-38.905,-59.108,-59.108,-65.246,-65.246,-46.83,-46.83,1.809,64.404,64.404,403.964,403.964,365.144,365.144,16.39,141.22,115.25,86.27,0.08,6.778
2021-06-15,411.987,51508500.0,1.0,2.724,2.471,0.253,-46.77,-54.995,-54.995,-61.829,-61.829,-41.327,-41.327,1.648,62.242,62.242,404.316,404.316,365.533,365.533,17.02,141.05,115.27,86.26,0.08,6.643
2021-06-16,409.686,80386100.0,2.0,2.515,2.48,0.035,-138.273,-82.754,-82.754,-68.804,-68.804,-110.655,-110.655,1.277,56.083,56.083,404.626,404.626,365.9,365.9,18.15,140.93,114.48,86.18,0.08,5.9
2021-06-17,409.55,90949700.0,3.0,2.312,2.446,-0.134,-159.114,-108.208,-108.208,-81.939,-81.939,-160.746,-160.746,1.259,55.732,55.732,404.925,404.925,366.272,366.272,17.75,143.04,114.89,86.18,0.08,7.333
2021-06-18,404.025,118676300.0,4.0,1.686,2.294,-0.608,-99.207,-105.207,-105.207,-89.695,-89.695,-136.232,-136.232,0.778,43.748,43.748,405.075,405.075,366.6,366.6,20.7,145.73,115.54,86.11,0.08,7.6
2021-06-21,409.809,72822000.0,0.0,1.638,2.163,-0.525,-45.452,-85.289,-85.289,-88.226,-88.226,-79.414,-79.414,1.209,54.724,54.724,405.284,405.284,366.933,366.933,17.89,143.29,115.17,86.13,0.08,7.3
2021-06-22,412.0,57700300.0,1.0,1.756,2.082,-0.326,-25.09,-65.223,-65.223,-80.558,-80.558,-34.551,-34.551,1.384,58.062,58.062,405.533,405.533,367.336,367.336,16.66,143.64,115.38,86.18,0.08,6.333
2021-06-23,411.504,49445400.0,2.0,1.789,2.023,-0.234,-29.705,-53.383,-53.383,-71.5,-71.5,-17.15,-17.15,1.328,57.036,57.036,405.749,405.749,367.75,367.75,16.32,143.27,115.15,86.12,0.08,8.077
2021-06-24,413.938,45110300.0,3.0,1.988,2.016,-0.028,-7.022,-37.93,-37.93,-60.31,-60.31,6.831,6.831,1.545,60.703,60.703,406.041,406.041,368.222,368.222,15.97,143.5,115.13,86.13,0.08,7.733
2021-06-25,415.408,58129500.0,4.0,2.24,2.061,0.179,5.718,-23.381,-23.381,-48.0,-48.0,25.859,25.859,1.686,62.77,62.77,406.277,406.277,368.669,368.669,15.62,142.01,114.89,86.12,0.08,8.0
2021-06-28,416.246,53159600.0,0.0,2.478,2.144,0.333,11.937,-11.608,-11.608,-35.869,-35.869,36.915,36.915,1.773,63.934,63.934,406.502,406.502,369.148,369.148,15.76,143.47,115.25,86.15,0.08,4.465
2021-06-29,416.47,35970500.0,1.0,2.654,2.246,0.408,12.769,-3.482,-3.482,-25.074,-25.074,39.701,39.701,1.798,64.256,64.256,406.772,406.772,369.628,369.628,16.02,143.71,115.31,86.14,0.08,7.381
2021-06-30,416.82,64827900.0,2.0,2.789,2.355,0.435,15.059,2.698,2.698,-15.816,-15.816,39.728,39.728,1.84,64.785,64.785,407.107,407.107,370.088,370.088,15.83,144.35,115.49,86.16,0.08,6.9
2021-07-01,419.128,53441000.0,3.0,3.048,2.493,0.555,21.801,9.066,9.066,-7.522,-7.522,42.242,42.242,2.138,68.133,68.133,407.413,407.413,370.552,370.552,15.48,144.17,115.33,86.13,0.1,7.111
2021-07-02,422.332,57697700.0,4.0,3.471,2.689,0.782,16.061,11.398,11.398,-1.216,-1.216,36.624,36.624,2.584,72.098,72.098,407.857,407.857,371.038,371.038,15.07,145.04,115.75,86.17,0.1,7.857
2021-07-06,421.563,68710400.0,1.0,3.702,2.892,0.811,-8.175,4.873,4.873,0.814,0.814,12.992,12.992,2.317,69.851,69.851,408.199,408.199,371.535,371.535,16.44,146.74,116.36,86.2,0.1,6.407
2021-07-07,423.052,63549500.0,2.0,3.96,3.105,0.854,-15.46,-1.905,-1.905,-0.092,-0.092,-5.529,-5.529,2.532,71.691,71.691,408.554,408.554,372.058,372.058,16.2,148.04,116.7,86.21,0.1,7.091
2021-07-08,419.605,97595200.0,3.0,3.841,3.252,0.589,-64.546,-22.785,-22.785,-7.656,-7.656,-53.042,-53.042,1.647,62.226,62.226,408.841,408.841,372.581,372.581,19.0,148.62,117.0,86.25,0.1,5.9
2021-07-09,424.085,76238600.0,4.0,4.062,3.414,0.648,-18.146,-21.239,-21.239,-12.184,-12.184,-39.348,-39.348,2.136,68.117,68.117,409.221,409.221,373.11,373.11,16.18,146.53,116.41,86.22,0.1,6.375
2021-07-12,425.604,52889600.0,0.0,4.31,3.593,0.717,-14.936,-19.138,-19.138,-14.502,-14.502,-28.41,-28.41,2.315,69.835,69.835,409.579,409.579,373.684,373.684,16.17,146.34,116.35,86.2,0.1,7.35
2021-07-13,424.153,52911300.0,1.0,4.339,3.743,0.597,-28.399,-22.225,-22.225,-17.076,-17.076,-32.522,-32.522,1.956,66.167,66.167,409.962,409.962,374.247,374.247,17.12,145.22,115.99,86.13,0.1,6.79
2021-07-14,424.786,64130400.0,2.0,4.363,3.867,0.497,-26.293,-23.581,-23.581,-19.244,-19.244,-32.254,-32.254,2.029,66.982,66.982,410.339,410.339,374.788,374.788,16.33,146.87,116.49,86.19,0.1,7.357
2021-07-15,423.335,55126400.0,3.0,4.217,3.937,0.28,-40.243,-29.135,-29.135,-22.541,-22.541,-42.322,-42.322,1.719,63.224,63.224,410.738,410.738,375.295,375.295,17.01,148.49,116.98,86.2,0.1,7.611
2021-07-16,420.014,75874700.0,4.0,3.789,3.907,-0.118,-72.17,-43.48,-43.48,-29.521,-29.521,-71.398,-71.398,1.249,55.543,55.543,411.068,411.068,375.794,375.794,18.45,148.21,116.96,86.19,0.1,6.786
2021-07-19,413.811,147987000.0,0.0,2.916,3.709,-0.793,-51.15,-46.037,-46.037,-35.026,-35.026,-68.058,-68.058,0.806,44.635,44.635,411.21,411.21,376.25,376.25,22.5,151.46,117.96,86.23,0.1,6.658
2021-07-20,419.742,99608200.0,1.0,2.671,3.501,-0.83,-13.971,-35.348,-35.348,-35.134,-35.134,-35.778,-35.778,1.171,53.947,53.947,411.411,411.411,376.725,376.725,19.73,150.0,117.81,86.27,0.1,7.182
2021-07-21,423.14,64724400.0,2.0,2.721,3.345,-0.625,7.335,-21.121,-21.121,-30.463,-30.463,-2.436,-2.436,1.397,58.278,58.278,411.761,411.761,377.233,377.233,17.91,148.1,117.13,86.24,0.1,7.818
2021-07-22,424.026,47878500.0,3.0,2.799,3.236,-0.437,12.89,-9.784,-9.784,-23.57,-23.57,17.788,17.788,1.46,59.351,59.351,412.201,412.201,377.717,377.717,17.69,149.5,117.4,86.25,0.1,6.867
2021-07-23,428.388,63766600.0,4.0,3.176,3.224,-0.048,35.016,5.15,5.15,-13.996,-13.996,43.442,43.442,1.796,64.23,64.23,412.899,412.899,378.246,378.246,17.2,148.5,117.22,86.26,0.1,7.091
2021-07-26,429.44,43719200.0,0.0,3.52,3.283,0.237,39.192,16.497,16.497,-3.832,-3.832,57.155,57.155,1.883,65.311,65.311,413.524,413.524,378.752,378.752,17.58,148.06,117.14,86.24,0.1,7.928
2021-07-27,427.483,67397100.0,1.0,3.593,3.345,0.248,28.924,20.639,20.639,4.325,4.325,53.268,53.268,1.603,61.581,61.581,413.987,413.987,379.233,379.233,19.36,149.64,117.64,86.26,0.1,7.125
2021-07-28,427.308,52472400.0,2.0,3.595,3.395,0.2,28.004,23.094,23.094,10.582,10.582,48.12,48.12,1.58,61.244,61.244,414.468,414.468,379.699,379.699,18.31,149.65,117.74,86.27,0.1,7.421
2021-07-29,429.08,47435300.0,3.0,3.697,3.455,0.241,35.854,27.347,27.347,16.17,16.17,49.702,49.702,1.734,63.425,63.425,415.053,415.053,380.147,380.147,17.7,148.82,117.38,86.27,0.1,6.867
2021-07-30,426.996,68951200.0,4.0,3.568,3.478,0.09,12.764,22.486,22.486,18.275,18.275,30.908,30.908,1.451,59.206,59.206,415.617,415.617,380.596,380.596,18.24,149.52,117.71,86.29,0.1,6.412
2021-08-02,426.1,58783300.0,0.0,3.356,3.454,-0.098,-45.504,-0.177,-0.177,12.125,12.125,-24.781,-24.781,1.349,57.436,57.436,416.078,416.078,381.05,381.05,19.46,150.67,118.15,86.31,0.09,6.833
2021-08-03,429.567,58053900.0,1.0,3.427,3.448,-0.021,-50.843,-17.066,-17.066,2.395,2.395,-55.986,-55.986,1.642,62.15,62.15,416.615,416.615,381.525,381.525,18.04,150.75,118.18,86.31,0.09,7.091
2021-08-04,427.454,46732200.0,2.0,3.276,3.414,-0.138,-146.925,-60.352,-60.352,-18.521,-18.521,-144.014,-144.014,1.377,57.938,57.938,417.027,417.027,381.989,381.989,17.97,151.06,118.15,86.28,0.09,7.267
2021-08-05,430.161,38969700.0,3.0,3.336,3.398,-0.062,-99.476,-73.393,-73.393,-36.812,-36.812,-146.556,-146.556,1.6,61.534,61.534,417.512,417.512,382.493,382.493,17.28,150.29,117.72,86.24,0.09,6.769
2021-08-06,430.871,46930000.0,4.0,3.401,3.399,0.003,-73.647,-73.478,-73.478,-49.034,-49.034,-122.366,-122.366,1.663,62.443,62.443,417.995,417.995,382.993,382.993,16.15,147.78,117.03,86.21,0.09,7.083
2021-08-09,430.521,41222600.0,0.0,3.386,3.396,-0.01,-81.565,-76.174,-76.174,-58.08,-58.08,-112.36,-112.36,1.609,61.669,61.669,418.466,418.466,383.495,383.495,16.72,147.25,116.78,86.18,0.09,7.292
2021-08-10,431.057,43339300.0,1.0,3.378,3.393,-0.014,-68.712,-73.687,-73.687,-63.282,-63.282,-94.495,-94.495,1.662,62.435,62.435,418.934,418.934,383.99,383.99,16.79,146.57,116.56,86.15,0.09,7.364
2021-08-11,432.128,44034300.0,2.0,3.419,3.398,0.021,-51.059,-66.144,-66.144,-64.236,-64.236,-69.96,-69.96,1.777,63.983,63.983,419.43,419.43,384.486,384.486,16.17,146.48,116.69,86.19,0.09,7.5
2021-08-12,433.423,38909400.0,3.0,3.515,3.421,0.094,-29.228,-53.839,-53.839,-60.771,-60.771,-39.975,-39.975,1.926,65.819,65.819,419.939,419.939,385.018,385.018,15.59,146.24,116.57,86.19,0.09,6.727
2021-08-13,434.211,39470300.0,4.0,3.614,3.46,0.154,-19.193,-42.29,-42.29,-54.61,-54.61,-17.65,-17.65,2.023,66.924,66.924,420.495,420.495,385.56,385.56,15.45,148.55,117.24,86.2,0.09,6.6
2021-08-16,435.234,73740000.0,0.0,3.731,3.514,0.217,-41.72,-42.1,-42.1,-50.44,-50.44,-25.42,-25.42,2.16,68.353,68.353,420.996,420.996,386.163,386.163,16.12,148.91,117.5,86.22,0.09,6.625
2021-08-17,432.381,92673900.0,1.0,3.553,3.522,0.031,-103.724,-62.642,-62.642,-54.507,-54.507,-78.91,-78.91,1.532,60.5,60.5,421.448,421.448,386.735,386.735,17.91,148.85,117.44,86.2,0.09,6.542
2021-08-18,427.648,89351900.0,2.0,2.995,3.417,-0.421,-137.628,-87.637,-87.637,-65.551,-65.551,-131.81,-131.81,1.008,50.198,50.198,421.804,421.804,387.301,387.301,21.57,149.35,117.38,86.2,0.09,6.308
2021-08-19,428.311,92812200.0,3.0,2.577,3.249,-0.671,-71.06,-82.111,-82.111,-71.071,-71.071,-104.192,-104.192,1.059,51.444,51.444,422.186,422.186,387.852,387.852,21.67,150.45,117.64,86.2,0.09,7.056
2021-08-20,431.719,72008700.0,4.0,2.492,3.097,-0.605,-40.049,-68.09,-68.09,-70.077,-70.077,-64.117,-64.117,1.345,57.357,57.357,422.597,422.597,388.392,388.392,18.56,150.55,117.53,86.2,0.09,6.0
2021-08-23,435.516,54973000.0,0.0,2.7,3.018,-0.318,-4.985,-47.055,-47.055,-62.403,-62.403,-16.36,-16.36,1.688,62.794,62.794,423.071,423.071,388.915,388.915,17.15,150.45,117.56,86.2,0.09,7.424
2021-08-24,436.208,38744700.0,1.0,2.887,2.992,-0.105,0.706,-31.135,-31.135,-51.981,-51.981,10.556,10.556,1.755,63.701,63.701,423.54,423.54,389.409,389.409,17.22,149.28,117.24,86.19,0.09,7.0
2021-08-25,437.123,40529700.0,2.0,3.074,3.008,0.066,7.518,-18.251,-18.251,-40.737,-40.737,26.723,26.723,1.851,64.921,64.921,424.043,424.043,389.908,389.908,16.79,148.04,116.78,86.18,0.09,7.611
2021-08-26,434.543,57829600.0,3.0,2.979,3.002,-0.023,-11.825,-16.109,-16.109,-32.528,-32.528,16.729,16.729,1.434,58.911,58.911,424.54,424.54,390.373,390.373,18.84,148.45,116.78,86.18,0.09,6.8
2021-08-27,438.428,77235100.0,4.0,3.181,3.038,0.143,15.882,-5.445,-5.445,-23.5,-23.5,30.665,30.665,1.799,64.274,64.274,425.118,425.118,390.86,390.86,16.39,149.46,117.16,86.24,0.09,7.133
2021-08-30,440.356,48357400.0,0.0,3.457,3.122,0.335,24.989,4.7,4.7,-14.1,-14.1,42.3,42.3,1.994,66.603,66.603,425.844,425.844,391.344,391.344,16.19,149.85,117.39,86.26,0.09,6.336
2021-08-31,439.703,59300200.0,1.0,3.582,3.214,0.368,21.141,10.18,10.18,-6.007,-6.007,42.554,42.554,1.862,65.057,65.057,426.442,426.442,391.841,391.841,16.48,148.83,117.17,86.25,0.09,6.125
2021-09-01,439.937,48721400.0,2.0,3.657,3.303,0.355,1.694,7.352,7.352,-1.554,-1.554,25.163,25.163,1.887,65.367,65.367,427.001,427.001,392.316,392.316,16.11,148.89,117.14,86.23,0.08,7.267
2021-09-02,441.291,42501000.0,3.0,3.783,3.399,0.384,-20.259,-1.852,-1.852,-1.653,-1.653,-2.249,-2.249,2.047,67.184,67.184,427.597,427.597,392.777,392.777,16.41,149.54,117.28,86.23,0.08,7.375
2021-09-03,441.183,47170500.0,4.0,3.829,3.485,0.344,-63.075,-22.26,-22.26,-8.522,-8.522,-49.735,-49.735,2.02,66.885,66.885,428.142,428.142,393.246,393.246,16.41,148.18,117.0,86.23,0.08,6.583
2021-09-07,439.606,51671500.0,1.0,3.696,3.527,0.169,-83.068,-42.529,-42.529,-19.858,-19.858,-87.872,-87.872,1.665,62.476,62.476,428.626,428.626,393.728,393.728,18.14,146.93,116.54,86.2,0.08,6.217
2021-09-08,439.07,56181900.0,2.0,3.507,3.523,-0.016,-89.856,-58.305,-58.305,-32.673,-32.673,-109.567,-109.567,1.564,61.005,61.005,429.082,429.082,394.2,394.2,17.96,147.93,116.86,86.22,0.08,7.05
2021-09-09,437.191,57970400.0,3.0,3.169,3.452,-0.283,-141.187,-85.932,-85.932,-50.426,-50.426,-156.944,-156.944,1.274,56.023,56.023,429.497,429.497,394.674,394.674,18.8,149.72,117.19,86.24,0.08,7.15
2021-09-10,433.744,89948200.0,4.0,2.593,3.281,-0.687,-132.334,-101.399,-101.399,-67.417,-67.417,-169.364,-169.364,0.932,48.24,48.24,429.835,429.835,395.121,395.121,20.95,148.4,116.82,86.21,0.08,6.875
2021-09-13,434.854,83738600.0,0.0,2.201,3.065,-0.863,-93.118,-98.639,-98.639,-77.825,-77.825,-140.267,-140.267,1.025,50.619,50.619,430.15,430.15,395.546,395.546,19.37,149.3,116.96,86.23,0.08,5.614
2021-09-14,432.507,78197100.0,1.0,1.682,2.788,-1.106,-98.916,-98.731,-98.731,-84.793,-84.793,-126.607,-126.607,0.846,45.824,45.824,430.353,430.353,395.962,395.962,19.46,151.11,117.4,86.24,0.08,6.96
2021-09-15,436.12,78792200.0,2.0,1.544,2.539,-0.996,-65.559,-87.674,-87.674,-85.754,-85.754,-91.514,-91.514,1.136,53.178,53.178,430.644,430.644,396.391,396.391,18.18,150.58,117.2,86.24,0.08,7.15
2021-09-16,435.429,77786700.0,3.0,1.363,2.304,-0.941,-74.845,-83.398,-83.398,-84.968,-84.968,-80.256,-80.256,1.072,51.73,51.73,430.892,430.892,396.824,396.824,18.69,149.89,116.83,86.21,0.08,6.385
2021-09-17,431.187,118425000.0,4.0,0.867,2.016,-1.149,-83.4,-83.399,-83.399,-84.445,-84.445,-81.306,-81.306,0.781,43.847,43.847,431.123,431.123,397.217,397.217,20.81,149.17,116.49,86.19,0.08,7.2
2021-09-20,423.997,166445500.0,0.0,-0.105,1.592,-1.697,-20.509,-62.435,-62.435,-77.108,-77.108,-33.089,-33.089,0.522,34.304,34.304,431.122,431.122,397.571,397.571,25.71,151.02,117.08,86.21,0.08,6.741
2021-09-21,423.597,92526100.0,1.0,-0.897,1.094,-1.991,-22.198,-49.023,-49.023,-67.747,-67.747,-11.575,-11.575,0.512,33.862,33.862,431.081,431.081,397.922,397.922,24.36,150.89,117.01,86.23,0.08,7.083
2021-09-22,427.729,102350100.0,2.0,-1.177,0.64,-1.818,-4.998,-34.348,-34.348,-56.614,-56.614,10.184,10.184,0.729,42.147,42.147,431.153,431.153,398.28,398.28,20.87,151.79,117.12,86.18,0.08,6.75
2021-09-23,432.926,76396000.0,3.0,-0.969,0.318,-1.288,20.269,-16.142,-16.142,-43.123,-43.123,37.82,37.82,1.022,50.538,50.538,431.316,431.316,398.667,398.667,18.63,148.36,116.06,86.13,0.08,7.692
